date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:19:22	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:22%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/textiles.9e.delayed	(from https://www.classcentral.com/)
23:19:23	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:23%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
23:19:24	747010/747010	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:24%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
23:19:25	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:24%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/cad.a1.delayed	(from https://www.classcentral.com/)
23:19:25	7827/7827	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:25%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
23:19:25	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:25%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/energy-systems.a3.delayed	(from https://www.classcentral.com/)
23:19:26	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:25%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/aerospace-engineering.a4.delayed	(from https://www.classcentral.com/)
23:19:26	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:26%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/chemistry.a5.delayed	(from https://www.classcentral.com/)
23:19:28	781766/781766	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:27%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/physics.html	(from https://www.classcentral.com/)
23:19:28	8047/8047	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:28%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/environmental-science.a7.delayed	(from https://www.classcentral.com/)
23:19:28	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:28%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/astronomy	(from https://www.classcentral.com/)
23:19:28	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:28%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/biology.a9.delayed	(from https://www.classcentral.com/)
23:19:29	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:29%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/agriculture.aa.delayed	(from https://www.classcentral.com/)
23:19:29	8005/8005	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:29%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/materials-science.ab.delayed	(from https://www.classcentral.com/)
23:19:31	756867/756867	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:31%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
23:19:31	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:31%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/applied-science.ad.delayed	(from https://www.classcentral.com/)
23:19:31	7790/7790	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:31%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/forensic-science	(from https://www.classcentral.com/)
23:19:32	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:32%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/k12.af.delayed	(from https://www.classcentral.com/)
23:19:32	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:32%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/higher-education.b0.delayed	(from https://www.classcentral.com/)
23:19:35	774866/774866	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:35%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
23:19:35	7995/7995	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:35%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/teacher-development.b2.delayed	(from https://www.classcentral.com/)
23:19:35	7821/7821	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:35%20GMT	https://www.classcentral.com/subject/course-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/course-development	(from https://www.classcentral.com/)
23:19:36	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:36%20GMT	https://www.classcentral.com/subject/online-education	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/online-education.b4.delayed	(from https://www.classcentral.com/)
23:19:36	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:36%20GMT	https://www.classcentral.com/subject/test-prep	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/test-prep.b5.delayed	(from https://www.classcentral.com/)
23:19:38	739314/739314	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:37%20GMT	https://www.classcentral.com/subject/pedagogy	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
23:19:38	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:38%20GMT	https://www.classcentral.com/subject/sociology	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/sociology.b7.delayed	(from https://www.classcentral.com/)
23:19:38	7740/7740	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:38%20GMT	https://www.classcentral.com/subject/economics	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/economics	(from https://www.classcentral.com/)
23:19:39	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:39%20GMT	https://www.classcentral.com/subject/psychology	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/psychology.b9.delayed	(from https://www.classcentral.com/)
23:19:39	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:39%20GMT	https://www.classcentral.com/subject/anthropology	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/anthropology.ba.delayed	(from https://www.classcentral.com/)
23:19:40	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:39%20GMT	https://www.classcentral.com/subject/political-science	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/political-science.bb.delayed	(from https://www.classcentral.com/)
23:19:41	786118/786118	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:41%20GMT	https://www.classcentral.com/subject/law	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
23:19:41	7992/7992	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:41%20GMT	https://www.classcentral.com/subject/urban-planning	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/urban-planning.bd.delayed	(from https://www.classcentral.com/)
23:19:42	7795/7795	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:41%20GMT	https://www.classcentral.com/subject/human-rights	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/human-rights	(from https://www.classcentral.com/)
23:19:42	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:42%20GMT	https://www.classcentral.com/subject/sustainability	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/sustainability.bf.delayed	(from https://www.classcentral.com/)
23:19:42	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:42%20GMT	https://www.classcentral.com/subject/governance	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/governance.c0.delayed	(from https://www.classcentral.com/)
23:19:44	746294/746294	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:44%20GMT	https://www.classcentral.com/subject/archaeology	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
23:19:44	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:44%20GMT	https://www.classcentral.com/subject/social-work	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/social-work.c2.delayed	(from https://www.classcentral.com/)
23:19:44	7720/7720	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:44%20GMT	https://www.classcentral.com/subject/music	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/music	(from https://www.classcentral.com/)
23:19:45	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:45%20GMT	https://www.classcentral.com/subject/digital-media	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/digital-media.c4.delayed	(from https://www.classcentral.com/)
23:19:45	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:45%20GMT	https://www.classcentral.com/subject/visual-arts	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/visual-arts.c5.delayed	(from https://www.classcentral.com/)
23:19:46	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:46%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/design-and-creativity.c6.delayed	(from https://www.classcentral.com/)
23:19:48	759148/759148	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:47%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
23:19:48	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:47%20GMT	https://www.classcentral.com/subject/big-data	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/big-data.c8.delayed	(from https://www.classcentral.com/)
23:19:48	7746/7746	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:48%20GMT	https://www.classcentral.com/subject/data-mining	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/data-mining	(from https://www.classcentral.com/)
23:19:48	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:48%20GMT	https://www.classcentral.com/subject/data-analysis	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/data-analysis.ca.delayed	(from https://www.classcentral.com/)
23:19:49	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:49%20GMT	https://www.classcentral.com/subject/data-visualization	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/data-visualization.cb.delayed	(from https://www.classcentral.com/)
23:19:49	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:49%20GMT	https://www.classcentral.com/subject/jupyter	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/jupyter.cc.delayed	(from https://www.classcentral.com/)
23:19:51	773516/773516	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:50%20GMT	https://www.classcentral.com/subject/mobile-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
23:19:51	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:51%20GMT	https://www.classcentral.com/subject/web-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/web-development.ce.delayed	(from https://www.classcentral.com/)
23:19:51	7761/7761	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:51%20GMT	https://www.classcentral.com/subject/databases	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/databases	(from https://www.classcentral.com/)
23:19:52	7982/7982	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:51%20GMT	https://www.classcentral.com/subject/game-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/game-development.d0.delayed	(from https://www.classcentral.com/)
23:19:52	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:52%20GMT	https://www.classcentral.com/subject/programming-languages	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/programming-languages.d1.delayed	(from https://www.classcentral.com/)
23:19:52	8018/8018	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:52%20GMT	https://www.classcentral.com/subject/software-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/software-development.d2.delayed	(from https://www.classcentral.com/)
23:19:54	768567/768567	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:54%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
23:19:54	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:54%20GMT	https://www.classcentral.com/subject/communication-skills	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/communication-skills.d4.delayed	(from https://www.classcentral.com/)
23:19:54	7821/7821	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:54%20GMT	https://www.classcentral.com/subject/career-development	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
23:19:55	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:55%20GMT	https://www.classcentral.com/subject/self-improvement	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/self-improvement.d6.delayed	(from https://www.classcentral.com/)
23:19:55	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:55%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/presentation-skills.d7.delayed	(from https://www.classcentral.com/)
23:19:56	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:56%20GMT	https://www.classcentral.com/subject/resilience	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/resilience.d8.delayed	(from https://www.classcentral.com/)
23:19:58	780059/780059	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:19:57%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
23:19:58	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:57%20GMT	https://www.classcentral.com/subject/network-security	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/network-security.da.delayed	(from https://www.classcentral.com/)
23:19:58	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:58%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/ethical-hacking	(from https://www.classcentral.com/)
23:19:58	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:58%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/digital-forensics.dc.delayed	(from https://www.classcentral.com/)
23:19:59	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:59%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/reverse-engineering.dd.delayed	(from https://www.classcentral.com/)
23:19:59	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:19:59%20GMT	https://www.classcentral.com/subject/pentesting	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/pentesting.de.delayed	(from https://www.classcentral.com/)
23:20:01	727525/727525	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:00%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
23:20:01	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:01%20GMT	https://www.classcentral.com/subject/devsecops	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/devsecops.e0.delayed	(from https://www.classcentral.com/)
23:20:01	7698/7698	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:01%20GMT	https://www.classcentral.com/subject/osint	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
23:20:02	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:02%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/threat-intelligence.e2.delayed	(from https://www.classcentral.com/)
23:20:02	8051/8051	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:02%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/infosec-certifications.e3.delayed	(from https://www.classcentral.com/)
23:20:03	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:03%20GMT	https://www.classcentral.com/subject/red-team	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/red-team.e4.delayed	(from https://www.classcentral.com/)
23:20:05	632044/632044	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:04%20GMT	https://www.classcentral.com/subject/blue-team	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
23:20:05	53341/53341	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Jan%202023%2008:05:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	C:/My%20Web%20Sites/ClassCentral_Project/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
23:20:05	2816/2816	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	C:/My%20Web%20Sites/ClassCentral_Project/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
23:20:05	192666/192666	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:10%20GMT	https://www.classcentral.com/report/2022-year-in-review/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
23:20:06	143800/143800	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:14%20GMT	https://www.classcentral.com/report/author/dhawal/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
23:20:09	162147/162147	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:15%20GMT	https://www.classcentral.com/report/best-ocaml-courses/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/best-ocaml-courses/index.html	(from https://www.classcentral.com/)
23:20:09	138080/138080	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:14%20GMT	https://www.classcentral.com/report/review-science-of-well-being/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/review-science-of-well-being/index.html	(from https://www.classcentral.com/)
23:20:09	189459/189459	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:15%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
23:20:09	542439/542439	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:06%20GMT	https://www.classcentral.com/lists	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
23:20:09	138321/138321	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2014:21:15%20GMT	https://www.classcentral.com/report/review-exploratory-data-analysis-matlab/	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/report/review-exploratory-data-analysis-matlab/index.html	(from https://www.classcentral.com/)
23:20:10	500614/500614	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:10%20GMT	https://www.classcentral.com/signup	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
23:20:11	497191/497191	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:10%20GMT	https://www.classcentral.com/login	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/login.html	(from https://www.classcentral.com/)
23:20:11	11362/11362	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2003:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-black-history-month-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=ab1fec484ae1d53fb9750018152aa0d9	C:/My%20Web%20Sites/ClassCentral_Project/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-black-history-month-01b6a2.png	(from https://www.classcentral.com/)
23:20:12	802195/802195	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:12%20GMT	https://www.classcentral.com/subject/digital-marketing	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/subject/digital-marketing.html	(from https://www.classcentral.com/)
23:20:13	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:13%20GMT	https://www.classcentral.com/course/managing-human-resources-5462	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/course/managing-human-resources-5462	(from https://www.classcentral.com/)
23:20:13	734032/734032	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2021:20:13%20GMT	https://www.classcentral.com/course/improving-study-techniques-13420	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/course/improving-study-techniques-13420.html	(from https://www.classcentral.com/)
23:20:13	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:13%20GMT	https://www.classcentral.com/course/musculoskeletal-6738	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/course/musculoskeletal-6738	(from https://www.classcentral.com/)
23:20:13	7685/7685	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2021:20:13%20GMT	https://www.classcentral.com/help/moocs	C:/My%20Web%20Sites/ClassCentral_Project/www.classcentral.com/help/moocs	(from https://www.classcentral.com/)
23:20:14	260/260	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	C:/My%20Web%20Sites/ClassCentral_Project/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
23:20:14	253/253	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2014:16:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	C:/My%20Web%20Sites/ClassCentral_Project/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
